time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.2041,0.2627,-1.0315,1.084
0.005000,-0.2386,0.2773,-1.1284,1.186
0.013000,-0.3908,0.2335,-1.1079,1.198
0.029000,-0.5530,0.1684,-0.6959,0.905
0.030000,-0.4949,0.0823,-0.1658,0.528
0.038000,-0.3153,-0.0542,0.2858,0.429
0.048000,-0.0254,-0.1269,0.4195,0.439
0.062000,0.1978,-0.1690,0.3445,0.432
0.069000,0.3334,-0.2065,0.2870,0.486
0.078000,0.2922,-0.2134,0.1403,0.388
0.088000,0.2034,-0.2297,-0.1238,0.331
0.102000,0.1573,-0.2231,-0.4315,0.511
0.108000,0.2805,-0.1084,-0.4835,0.569
0.119000,0.1890,-0.1748,-0.4636,0.530
0.128000,0.2263,-0.1378,-0.2633,0.374
0.138000,0.2335,-0.1441,-0.1060,0.294
0.150000,0.1103,-0.1576,-0.0689,0.204
0.158000,-0.0341,-0.0715,-0.0525,0.095
0.168000,-0.1586,-0.0508,0.0111,0.167
0.179000,-0.1793,-0.0667,0.1702,0.256
0.195000,-0.1144,-0.0872,0.2955,0.329
0.198000,-0.0335,-0.1025,0.2398,0.263
0.208000,0.0277,-0.1189,0.0969,0.156
0.219000,0.0729,-0.1271,0.0247,0.149
0.228000,0.0106,-0.1353,-0.0668,0.151
0.239000,-0.0500,-0.1342,-0.0792,0.164
0.248000,-0.0537,-0.1235,-0.0426,0.141
0.259000,-0.0141,-0.1070,-0.0127,0.109
0.268000,0.0819,-0.0755,-0.0171,0.113
0.278000,0.0839,-0.0383,-0.1162,0.148
0.288000,0.0706,0.0528,-0.2797,0.293
0.300000,0.3302,0.1153,-0.5805,0.678
0.308000,0.5861,0.1105,-0.7448,0.954
0.319000,0.8525,0.1257,-0.8195,1.189
0.328000,1.0414,0.0628,-0.6660,1.238
0.345000,1.2472,0.0843,-0.4842,1.341
0.348000,1.2983,0.0694,-0.3317,1.342
0.358000,1.1672,-0.0146,-0.4057,1.236
0.368000,1.1301,0.0158,-0.7395,1.351
0.379000,1.1053,0.0002,-0.8710,1.407
0.388000,1.0923,-0.0817,-0.7972,1.355
0.398000,1.0673,-0.0934,-0.6583,1.257
0.408000,0.7398,-0.1011,-0.5553,0.931
0.419000,0.3308,-0.1288,-0.7027,0.787
0.429000,-0.1673,-0.1702,-1.1135,1.139
0.438000,-0.4618,-0.2057,-1.4879,1.571
0.448000,-0.4470,-0.5093,-1.3498,1.510
0.458000,-0.2587,-1.0684,-0.4352,1.182
0.473000,-0.5043,-1.1087,-1.8994,2.256
0.480000,-0.0174,-0.5309,-1.2013,1.313
0.489000,-0.7495,-0.3816,-0.7764,1.145
0.502000,-1.5767,-0.2742,0.1956,1.612
0.508000,-1.4413,0.1965,2.2013,2.638
0.519000,-1.2831,0.3476,1.0389,1.687
0.528000,-1.4033,-0.1244,-0.4317,1.473
0.538000,-0.6530,-0.2777,-2.2048,2.316
0.548000,0.1966,-0.3705,-3.5065,3.531
0.558000,1.3623,-0.0132,-4.1741,4.391
0.568000,1.4000,0.1015,-4.6619,4.869
0.579000,1.2156,0.0607,-4.2278,4.400
0.588000,0.7010,-0.4437,-4.3102,4.389
0.598000,-0.3229,-0.9146,-5.1053,5.197
0.609000,-0.8988,-0.4434,-6.0790,6.161
0.620000,-0.3082,1.2293,-8.0767,8.176
0.628000,-0.9762,0.6893,-9.4451,9.520
0.638000,-1.5325,-2.5061,-10.6079,11.007
0.648000,-1.1361,-2.5496,-10.8685,11.221
0.662000,0.1670,-0.3220,-8.4639,8.472
0.683000,0.8626,-0.8184,-6.0416,6.157
0.685000,0.3310,-2.3155,-5.7302,6.189
0.702000,-0.3757,-3.2345,-7.7727,8.427
0.705000,-0.4291,-4.1476,-9.4095,10.292
0.708000,0.0533,-4.8267,-10.7970,11.827
0.727000,0.0874,-5.5317,-12.1330,13.335
0.729000,-0.6797,-5.8419,-11.2638,12.707
0.740000,-1.7148,-6.2153,-8.2136,10.442
0.748000,-1.1711,-6.6666,-8.3481,10.747
0.758000,0.7691,-6.1090,-7.6556,9.824
0.774000,1.3249,-4.5493,-1.2063,4.889
0.778000,2.3268,-4.8571,-2.1455,5.797
0.788000,1.7486,-7.3932,-5.3695,9.303
0.798000,0.3515,-9.1675,-6.7971,11.418
0.810000,-1.2659,-10.4908,-7.1897,12.781
0.828000,-1.0246,-11.2290,-7.2551,13.408
0.831000,2.9221,-9.9129,-6.3965,12.154
0.840000,8.1674,-4.9934,-4.9806,10.791
0.849000,11.5893,-0.5776,-5.9488,13.040
0.858000,12.7819,3.1227,-8.5329,15.682
0.870000,13.0215,5.6251,-11.6351,18.346
0.878000,13.2530,7.3809,-14.9066,21.268
0.891000,13.4510,9.0841,-17.5642,23.916
0.905000,15.2362,11.0656,-19.3608,27.008
0.909000,19.6340,13.5103,-20.6515,31.536
0.919000,23.1936,15.1458,-21.0325,34.781
0.930000,20.8421,14.2997,-20.7944,32.730
0.939000,15.8497,12.5062,-18.9973,27.722
0.949000,12.4844,11.5561,-16.5834,23.757
0.959000,14.0928,12.7187,-13.7171,23.421
0.968000,20.5192,16.2207,-12.1006,28.820
0.979000,25.3168,19.6769,-11.0110,33.902
0.989000,24.8428,21.1439,-9.0149,33.845
0.999000,20.3366,20.9536,-7.5336,30.156
1.009000,16.0385,19.7979,-6.1977,26.222
1.026000,12.3129,18.6800,-5.8430,23.123
1.028000,10.1174,18.2016,-7.1840,22.029
1.048000,9.9857,17.0107,-9.5692,21.924
1.051000,9.5066,15.0646,-10.8503,20.858
1.059000,8.2392,12.8885,-11.2626,18.996
1.070000,7.2747,10.4539,-11.2496,16.993
1.079000,8.5191,7.5906,-10.2744,15.354
1.088000,13.2013,5.6056,-8.5151,16.679
1.098000,18.7150,3.3229,-5.3469,19.745
1.109000,22.2830,1.1134,-1.3694,22.353
1.121000,24.4189,-0.9183,2.7134,24.586
1.128000,26.2709,-3.4320,6.1161,27.191
1.139000,26.2300,-6.2280,6.7162,27.783
1.148000,23.1032,-8.3024,10.1272,26.557
1.159000,19.1973,-9.5358,12.8099,24.971
1.175000,17.9129,-10.0524,15.3600,25.649
1.178000,17.6724,-10.4551,16.3016,26.218
1.194000,17.6244,-11.8558,14.8046,25.891
1.198000,17.8258,-12.7287,11.0329,24.526
1.208000,17.9282,-13.1016,6.7662,23.213
1.220000,18.9654,-12.5521,2.2378,22.853
1.228000,19.3700,-11.7336,-1.4616,22.694
1.238000,20.5927,-10.7124,-4.6298,23.670
1.248000,22.7568,-9.6257,-7.7260,25.889
1.259000,24.2477,-9.9644,-9.9883,28.054
1.269000,24.3809,-10.6419,-11.3004,28.903
1.279000,23.2340,-11.6265,-11.9692,28.605
1.289000,20.3591,-12.3412,-11.0652,26.253
1.300000,17.9513,-12.1383,-9.4165,23.627
1.310000,16.1425,-12.4224,-7.5752,21.732
1.328000,15.1276,-13.0783,-5.5891,20.764
1.331000,14.7266,-12.7256,-3.1144,19.711
1.339000,14.4922,-12.0453,-1.1306,18.878
1.348000,13.7055,-12.0863,0.0554,18.274
1.358000,12.7681,-12.8052,-0.1469,18.084
1.369000,12.1159,-13.6280,-0.7441,18.250
1.379000,12.5978,-14.5422,-1.6055,19.307
1.388000,12.9135,-16.0962,-2.6151,20.801
1.399000,12.7250,-17.3590,-3.1507,21.753
1.408000,9.9331,-17.2848,-4.0993,20.353
1.418000,4.3165,-17.0133,-4.0518,18.014
1.430000,-3.4291,-18.7487,-4.1376,19.504
1.438000,-13.6882,-23.6037,-6.0822,27.955
1.448000,-23.0041,-28.7672,-10.0759,38.187
1.459000,-30.4585,-32.5356,-14.1015,46.745
1.481000,-38.5198,-37.9726,-17.6932,56.910
1.484000,-45.8897,-39.5634,-21.9961,64.459
1.490000,-42.7553,-37.4487,-29.6062,64.085
1.499000,-34.0172,-35.5452,-36.1683,61.064
1.508000,-23.6564,-33.0803,-35.6000,54.049
1.519000,-17.7787,-32.0973,-25.1836,44.503
1.528000,-14.4203,-33.1546,-14.6103,38.995
1.539000,-9.9597,-33.4679,-6.9974,35.613
1.549000,-4.8499,-32.9294,-3.3696,33.455
1.559000,1.1567,-33.4756,-3.7890,33.709
1.571000,8.1348,-34.5081,-8.3890,36.433
1.578000,15.1279,-35.4872,-15.0913,41.424
1.589000,21.3936,-35.5102,-21.1223,46.528
1.598000,26.1435,-35.7301,-25.3273,51.006
1.608000,31.0988,-36.2213,-27.7656,55.227
1.630000,35.7856,-36.5408,-29.1587,58.873
1.633000,39.5772,-35.0607,-29.6829,60.636
1.639000,42.0618,-33.8590,-30.6364,62.082
1.648000,43.3783,-32.0331,-31.9766,62.692
1.659000,42.6215,-30.1023,-31.4525,60.926
1.670000,41.8244,-28.0345,-29.2677,58.239
1.678000,40.6100,-25.4376,-24.5868,53.859
1.689000,38.7113,-23.2258,-20.0466,49.395
1.700000,36.2017,-21.7356,-15.9076,45.123
1.708000,32.4854,-20.7807,-12.4579,40.526
1.726000,28.3166,-19.5602,-9.3340,35.659
1.729000,24.6206,-19.6521,-7.3053,32.338
1.746000,21.4181,-20.0707,-6.3055,30.022
1.751000,19.7313,-19.9804,-5.1082,28.542
1.758000,18.6940,-19.8475,-2.8466,27.413
1.770000,17.7051,-20.3886,0.1242,27.003
1.779000,16.7678,-20.4189,2.7011,26.559
1.789000,16.2030,-20.3647,2.8529,26.180
1.799000,16.6801,-20.7509,0.9135,26.639
1.808000,18.7544,-18.5933,-2.2184,26.502
1.821000,20.5046,-13.8589,-6.0806,25.485
1.828000,22.8855,-9.4875,-12.0163,27.535
1.840000,24.3641,-3.5380,-20.8175,32.241
1.849000,22.6990,1.3950,-30.6178,38.140
1.859000,20.6108,5.1146,-39.0606,44.460
1.875000,14.6204,14.6499,-41.0622,45.983
1.879000,11.1490,22.7140,-42.1427,49.155
1.899000,15.3027,26.5280,-46.8048,55.934
1.903000,26.3808,27.0484,-55.5501,67.182
1.910000,39.4367,25.0878,-64.9786,80.043
1.927000,54.2165,21.8960,-70.2049,91.365
1.929000,68.7627,17.5186,-65.9528,96.876
1.940000,73.2768,12.6465,-51.7605,90.601
1.948000,67.9068,6.0787,-37.2251,77.679
1.958000,58.2284,-0.5432,-25.8017,63.691
1.969000,46.5700,-3.8100,-18.0754,50.100
1.978000,36.1600,-3.4806,-14.5602,39.136
1.988000,30.1386,-3.1181,-15.7876,34.166
1.999000,25.9973,-3.4366,-18.8330,32.285
2.009000,23.7658,-6.5347,-21.3248,32.592
2.026000,22.5700,-10.0871,-21.2156,32.577
2.029000,19.6917,-10.2391,-17.6083,28.331
2.038000,17.5470,-10.6858,-14.5485,25.174
2.049000,17.2825,-10.8570,-14.4194,24.990
2.058000,17.9180,-11.2389,-15.0700,25.971
2.069000,18.7096,-11.9681,-14.3727,26.455
2.079000,18.7057,-13.4031,-13.3636,26.611
2.090000,18.2731,-15.5238,-12.9098,27.232
2.099000,17.4745,-18.6151,-13.5941,28.925
2.108000,16.4601,-21.6076,-14.5753,30.826
2.120000,15.8111,-24.1782,-16.1877,33.115
2.128000,16.1504,-25.7115,-18.2364,35.419
2.139000,17.2377,-26.6510,-20.0345,37.534
2.148000,18.0923,-27.4906,-21.6338,39.384
2.159000,18.2945,-27.3945,-22.1826,39.714
2.168000,19.0218,-26.7821,-22.1607,39.626
2.179000,19.6818,-27.2893,-22.0995,40.255
2.189000,20.8655,-27.1005,-20.8821,40.073
2.198000,21.1560,-27.1472,-18.8730,39.252
2.208000,20.4527,-26.6324,-17.5695,37.898
2.219000,19.6860,-26.5524,-17.0255,37.181
2.228000,18.7247,-26.8751,-16.4387,36.649
2.238000,17.5358,-26.5351,-15.7031,35.471
2.248000,16.3039,-25.7480,-14.6730,33.824
2.259000,15.0494,-24.5110,-13.6898,31.854
2.270000,14.0456,-22.9574,-13.3729,30.053
2.279000,14.6474,-21.8952,-13.8432,29.759
2.289000,15.9851,-21.8962,-14.2272,30.617
2.298000,15.4131,-21.4107,-13.8613,29.801
2.310000,14.4430,-21.9031,-13.8839,29.683
2.319000,11.6984,-23.1472,-12.6076,28.837
2.332000,7.8617,-23.6762,-10.8365,27.199
2.346000,3.0467,-24.7533,-9.2287,26.593
2.351000,-1.8686,-27.9473,-9.0118,29.424
2.360000,-7.0921,-33.1539,-10.4525,35.479
2.371000,-14.6565,-40.3668,-12.7179,44.789
2.379000,-22.6471,-46.0280,-13.0575,52.934
2.389000,-28.7998,-48.2236,-9.1679,56.912
2.398000,-32.4709,-48.6900,-3.9816,58.659
2.409000,-31.5051,-48.9524,-0.2085,58.215
2.426000,-26.7721,-48.0783,3.0340,55.113
2.430000,-21.8762,-46.9336,6.1226,52.142
2.448000,-17.1954,-44.9849,7.7128,48.773
2.452000,-11.7760,-42.8635,6.5736,44.935
2.459000,-5.7372,-40.8020,1.1231,41.219
2.470000,0.4888,-39.3954,-6.8741,39.994
2.478000,6.3791,-38.6287,-14.4456,41.732
2.489000,11.9431,-38.5011,-21.1200,45.509
2.499000,16.3211,-38.3867,-25.3599,48.816
2.509000,19.7956,-38.6624,-28.7372,52.081
2.520000,23.3888,-38.9922,-32.8443,56.091
2.528000,28.3162,-39.7057,-38.6721,62.241
2.538000,33.1093,-39.9145,-43.6371,67.776
2.548000,36.8495,-39.5403,-46.9708,71.607
2.558000,38.5135,-37.4276,-47.4620,71.671
2.573000,37.1333,-35.1283,-46.0607,68.807
2.580000,35.7650,-33.0045,-42.3168,64.491
2.589000,36.3762,-31.0269,-35.7142,59.677
2.599000,35.1830,-29.4705,-27.0521,53.274
2.609000,34.3625,-28.8951,-21.5676,49.808
2.619000,35.0834,-27.4495,-22.6909,49.992
2.629000,34.9349,-26.6041,-26.2671,51.168
2.638000,31.2100,-25.4315,-26.4460,48.169
2.648000,27.6333,-22.9773,-22.3784,42.336
2.660000,24.5218,-20.4309,-16.2810,35.830
2.669000,20.8586,-18.4795,-12.3844,30.495
2.678000,18.5911,-16.2181,-9.9983,26.620
2.689000,19.1684,-13.9326,-8.1097,25.046
2.699000,20.8154,-12.1489,-5.8262,24.796
2.709000,22.4565,-10.6402,-2.5157,24.977
2.722000,24.1462,-9.1162,-0.8431,25.824
2.729000,25.2679,-3.6869,-4.7108,25.966
2.740000,24.3276,1.7977,-13.3678,27.817
2.749000,22.3767,5.9815,-24.6105,33.796
2.758000,20.7304,8.8333,-33.1697,40.100
2.772000,17.1086,13.1593,-36.7762,42.642
2.778000,13.7004,20.7151,-42.3941,49.133
2.790000,14.5723,27.2335,-54.7080,62.825
2.799000,22.3119,28.7552,-69.4270,78.389
2.808000,27.5111,28.5909,-72.3692,82.532
2.823000,36.9866,25.6465,-72.6809,85.488
2.829000,46.7597,16.8313,-72.6084,87.987
2.840000,49.8798,5.5329,-68.0651,84.566
2.849000,54.1429,-6.3487,-52.2510,75.511
2.860000,56.7638,-16.7959,-37.8541,70.265
2.869000,50.7738,-22.4268,-23.8089,60.397
2.878000,37.5804,-20.8834,-11.5846,44.526
2.888000,25.7687,-17.0681,-5.6834,31.427
2.899000,21.9023,-14.6491,-8.1918,27.594
2.908000,20.2861,-12.3113,-16.0872,28.669
2.918000,19.8688,-11.4949,-22.4112,32.081
2.928000,19.9118,-11.6846,-25.3694,34.302
