time,wx,wy,wz
4.163376092910767,1.15,0.57,-0.79
4.173868179321289,1.13,0.67,-0.69
4.184126138687134,1.03,0.77,-0.48
4.194054126739502,0.82,0.81,-0.3
4.204869270324707,0.48,0.8,-0.17
4.214284181594849,0.04,0.66,-0.13
4.238702297210693,-1.17,0.25,-0.22
4.23929500579834,-1.17,0.25,-0.22
4.243900299072266,-1.77,0.16,-0.23
4.254062175750732,-2.19,0.1,-0.14
4.264145135879517,-2.38,0.02,-0.03
4.273962020874023,-2.38,-0.03,0.01
4.285486221313477,-2.24,-0.01,-0.02
4.295021057128906,-1.89,0.06,-0.14
4.3052802085876465,-1.33,0.13,-0.28
4.315402984619141,-0.67,0.2,-0.31
4.340139150619507,0.26,0.5,-0.07
4.340665102005005,0.26,0.5,-0.07
4.344617128372192,0.48,0.63,-0.01
4.354994297027588,0.6,0.69,0.03
4.365009069442749,0.64,0.67,0.07
4.3758461475372314,0.62,0.54,0.13
4.385879993438721,0.55,0.36,0.19
4.395565032958984,0.46,0.17,0.24
4.406161069869995,0.39,-0.02,0.26
4.416239261627197,0.34,-0.19,0.31
4.4398980140686035,0.42,-0.47,0.51
4.440845012664795,0.42,-0.47,0.51
4.4454121589660645,0.55,-0.51,0.62
4.4557530879974365,0.68,-0.48,0.64
4.465610980987549,0.76,-0.44,0.58
4.476323127746582,0.77,-0.42,0.47
4.486560106277466,0.73,-0.41,0.35
4.496126174926758,0.67,-0.39,0.22
4.5070531368255615,0.64,-0.23,0.1
4.5166730880737305,0.72,0.11,0.01
4.539337158203125,1.21,0.58,-0.06
4.539915084838867,1.21,0.58,-0.06
4.54606294631958,1.41,0.6,-0.07
4.556354999542236,1.47,0.52,-0.04
4.566348075866699,1.35,0.38,0.0
4.577153205871582,1.05,0.21,0.03
4.587148189544678,0.62,0.02,0.02
4.597367286682129,0.1,-0.16,-0.02
4.607871055603027,-0.52,-0.26,-0.04
4.6180219650268555,-1.22,-0.24,-0.04
4.629346132278442,-1.86,-0.16,-0.01
4.651071071624756,-2.44,0.07,0.19
4.651554107666016,-2.44,0.07,0.19
4.656651973724365,-2.44,0.21,0.37
4.667646169662476,-2.33,0.34,0.53
4.6775360107421875,-2.09,0.38,0.6
4.687673091888428,-1.72,0.28,0.55
4.6982340812683105,-1.22,0.06,0.35
4.708733081817627,-0.67,-0.21,0.07
4.720410108566284,-0.18,-0.38,-0.17
4.73977518081665,0.36,-0.26,-0.28
4.740485191345215,0.36,-0.26,-0.28
4.747725963592529,0.48,-0.07,-0.14
4.757922172546387,0.52,0.16,0.13
4.767956256866455,0.52,0.39,0.41
4.777982234954834,0.52,0.49,0.6
4.789075136184692,0.55,0.44,0.63
4.798644065856934,0.61,0.27,0.55
4.8091840744018555,0.68,0.02,0.42
4.821365118026733,0.79,-0.29,0.24
4.841501235961914,0.96,-0.61,-0.17
4.841975212097168,0.96,-0.61,-0.17
4.848523139953613,1.04,-0.54,-0.27
4.8588080406188965,1.16,-0.34,-0.29
4.869081974029541,1.3,0.01,-0.29
4.87897515296936,1.38,0.44,-0.33
4.889426231384277,1.38,0.78,-0.41
4.899551153182983,1.29,0.96,-0.43
4.910165071487427,1.1,0.97,-0.38
4.921940088272095,0.86,0.83,-0.27
4.94199800491333,0.32,0.28,-0.24
4.9424519538879395,0.32,0.28,-0.24
4.949702262878418,-0.04,0.05,-0.27
4.959558010101318,-0.49,-0.08,-0.24
