time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.147000,16.4049,-32.5139,-6.4605,36.987
10.152000,17.7652,-32.3536,-6.5340,37.484
10.157000,19.3276,-32.2791,-6.5001,38.180
10.161000,20.8347,-32.1979,-6.3524,38.873
10.168000,22.1226,-32.1226,-6.0265,39.466
10.172000,23.2715,-32.1129,-5.6369,40.057
10.177000,24.3688,-32.1421,-5.1859,40.668
10.181000,25.3439,-32.2098,-4.6924,41.253
10.186000,26.1173,-32.2984,-4.1208,41.741
10.192000,26.6018,-32.4452,-3.6004,42.111
10.198000,26.7138,-32.6780,-3.0428,42.317
10.204000,26.5293,-32.9865,-2.4485,42.402
10.216000,26.0280,-33.1883,-1.6933,42.211
10.218000,25.1792,-33.1449,-0.8922,41.634
10.218000,24.2228,-32.9648,-0.1673,40.908
10.228000,23.4132,-32.8545,0.2584,40.344
10.230000,22.6417,-32.7669,0.5726,39.833
10.233000,21.7231,-32.6308,0.9254,39.211
10.236000,20.7135,-32.3856,1.3153,38.466
10.242000,19.7647,-32.0899,1.6113,37.723
10.247000,18.9501,-31.8505,1.6594,37.099
10.253000,18.3243,-31.7562,1.5118,36.695
10.256000,17.5235,-31.5490,1.3159,36.113
10.262000,16.7249,-31.5283,1.0707,35.706
10.268000,16.0558,-32.0138,0.6854,35.821
10.272000,14.9756,-32.9563,0.2039,36.200
10.277000,13.1968,-34.0753,-0.1507,36.542
10.283000,10.9263,-35.4893,-0.5234,37.137
10.287000,8.1604,-37.1470,-0.9044,38.044
10.292000,4.6005,-38.5494,-1.0616,38.837
10.297000,0.7887,-40.1864,-1.0825,40.209
10.302000,-3.2996,-41.9141,-0.8366,42.052
10.308000,-7.9558,-43.3266,-0.3415,44.052
10.313000,-12.4172,-44.8278,0.2610,46.517
10.318000,-16.1712,-46.1684,1.3026,48.936
10.322000,-19.7817,-46.9231,3.0262,51.012
10.327000,-23.7040,-47.4549,5.0370,53.284
10.332000,-27.3882,-48.2728,7.4128,55.994
10.338000,-31.0180,-48.6087,10.5870,58.626
10.343000,-34.2844,-48.5389,14.1311,61.083
10.347000,-36.7129,-48.1505,17.5114,63.031
10.353000,-38.3451,-47.6058,20.1990,64.379
10.361000,-39.3140,-46.9980,21.9547,65.088
10.363000,-39.5732,-46.4009,22.4783,64.995
10.372000,-39.2634,-45.6069,21.6175,63.945
10.373000,-38.3651,-44.7873,19.5192,62.119
10.378000,-36.7750,-43.9685,16.6323,59.685
10.382000,-34.8592,-43.3065,12.8487,57.059
10.387000,-32.4550,-42.8107,8.5684,54.401
10.392000,-29.5516,-42.3847,4.0443,51.828
10.397000,-26.5665,-42.0530,-0.0912,49.742
10.402000,-23.6453,-41.7859,-3.4328,48.135
10.408000,-20.7636,-41.7741,-6.1915,47.059
10.412000,-17.9547,-42.0339,-8.2349,46.444
10.418000,-14.9768,-42.5196,-9.7708,46.127
10.422000,-11.6333,-43.2873,-10.9703,46.146
10.428000,-8.0024,-44.2557,-11.9447,46.533
10.433000,-4.2759,-45.4115,-12.5775,47.315
10.438000,-0.4173,-46.7600,-12.9073,48.511
10.443000,3.3815,-48.1952,-12.9429,50.017
10.447000,6.8080,-49.6066,-12.8664,51.698
10.456000,9.6822,-50.8338,-12.5758,53.254
10.468000,11.1204,-52.3020,-12.2691,54.861
10.468000,14.2750,-54.9147,-11.9373,57.982
10.469000,16.6805,-56.4221,-11.4508,59.940
10.472000,19.5231,-57.9970,-10.6528,62.115
10.478000,22.3433,-59.6267,-10.0042,64.457
10.484000,24.8662,-61.1863,-9.4237,66.715
10.488000,27.0090,-62.3643,-9.0020,68.555
10.494000,29.4102,-63.5136,-9.1463,70.587
10.497000,32.3559,-64.7002,-10.1108,73.043
10.502000,35.2825,-65.4834,-11.6153,75.285
10.509000,37.7890,-65.7887,-13.2151,77.012
10.513000,39.5649,-65.8926,-14.4696,78.209
10.518000,40.5337,-66.0061,-14.7774,78.855
10.524000,40.9806,-66.2667,-13.7912,79.126
10.527000,40.9429,-66.4034,-11.7955,78.898
10.534000,40.3533,-65.7762,-8.9268,77.683
10.538000,39.9605,-64.7954,-5.6628,76.337
10.543000,39.5827,-63.5928,-2.3724,74.943
10.548000,38.8571,-62.1683,0.5797,73.315
10.556000,37.5270,-60.4442,3.0941,71.213
10.566000,36.1218,-58.2811,5.1372,68.759
10.568000,34.8193,-55.5881,6.6902,65.933
10.568000,33.6201,-52.5568,7.9085,62.889
10.580000,32.6491,-49.6849,8.7710,60.096
10.581000,31.5590,-47.0107,9.2060,57.365
10.584000,30.0948,-44.2706,9.2684,54.328
10.589000,28.6220,-41.5364,8.9106,51.224
10.593000,27.3765,-38.9080,8.1249,48.263
10.598000,26.2416,-36.4630,6.9915,45.465
10.604000,25.1279,-34.3875,5.4354,42.935
10.609000,24.1687,-32.6038,3.5575,40.741
10.613000,23.2254,-30.9526,1.8362,38.741
10.619000,22.3680,-29.4351,0.5031,36.973
10.623000,21.7006,-28.1098,-0.4137,35.514
10.629000,21.0957,-26.9082,-1.0852,34.209
10.634000,20.1949,-25.7967,-1.8860,32.816
10.638000,19.2055,-24.7886,-2.7516,31.479
10.644000,18.2255,-23.5546,-3.2496,29.959
10.649000,17.4628,-22.2425,-3.2186,28.461
10.654000,17.2180,-21.1447,-2.6756,27.399
10.658000,17.5375,-20.1710,-2.0469,26.807
10.664000,18.4620,-19.2050,-1.3976,26.676
10.670000,19.5137,-18.0690,-0.8277,26.607
10.674000,20.4226,-16.7281,0.0352,26.399
10.679000,21.2864,-15.3915,1.0329,26.288
10.683000,21.9774,-14.1441,2.4170,26.247
10.689000,22.1860,-12.9779,4.2801,26.057
10.694000,22.0563,-11.9414,6.5826,25.931
10.699000,21.7924,-10.8164,9.2748,26.037
10.706000,21.3142,-9.6022,12.0805,26.314
10.716000,20.8990,-8.3935,14.6103,26.845
10.717000,20.6710,-7.1938,16.5418,27.435
10.729000,20.5657,-5.9132,17.9746,27.946
10.730000,20.9335,-4.7798,18.7745,28.523
10.731000,22.2174,-4.0358,18.8633,29.423
10.734000,24.3813,-3.6511,18.1316,30.603
10.739000,26.9031,-3.2849,16.6795,31.824
10.744000,29.6655,-2.7499,15.0797,33.392
10.750000,32.5397,-1.8683,13.5524,35.299
10.758000,35.7273,-0.6608,12.0488,37.710
10.771000,39.5699,0.7700,10.5427,40.958
10.772000,44.6222,2.1210,8.9341,45.557
10.773000,50.7029,3.1563,7.1547,51.302
10.775000,57.3692,3.6432,5.2899,57.728
10.778000,63.8095,3.7912,3.8809,64.040
10.784000,69.1553,3.6395,3.4954,69.339
10.792000,72.4399,2.9984,4.4418,72.638
10.795000,72.3689,1.5858,7.2772,72.751
10.798000,72.2492,-0.4519,12.4151,73.310
10.806000,71.7028,-2.8903,18.8605,74.198
10.809000,67.3674,-5.3881,25.2902,72.159
10.813000,61.8220,-7.2864,30.8913,69.493
10.822000,56.1181,-8.9982,34.7223,66.602
10.824000,50.5305,-10.5772,36.3898,63.162
10.829000,45.6006,-12.0137,35.5647,59.064
10.834000,41.7565,-13.6477,32.1252,54.423
10.840000,39.1618,-15.4702,26.3633,49.679
10.845000,37.2028,-16.9197,19.6381,45.343
10.850000,36.1872,-18.3352,12.7407,42.521
10.855000,35.6561,-19.4907,6.3944,41.136
10.859000,35.0492,-20.0865,1.1647,40.414
10.865000,34.2979,-20.2430,-2.9658,39.936
10.871000,33.3318,-20.2038,-5.9800,39.433
10.874000,32.1672,-20.1496,-7.9642,38.784
10.879000,30.9089,-20.1073,-8.9845,37.952
10.883000,29.4798,-19.9409,-9.0899,36.733
10.891000,28.0924,-19.7610,-8.2374,35.321
10.895000,27.0016,-19.8443,-6.8794,34.208
10.899000,26.1385,-20.0832,-5.1503,33.363
10.906000,25.2477,-20.3688,-3.1745,32.595
10.910000,24.4424,-20.8820,-1.3980,32.178
10.915000,23.6398,-21.5764,0.2643,32.007
10.927000,22.7526,-22.3435,1.6278,31.931
10.928000,21.7652,-23.1962,2.6095,31.915
10.935000,20.7699,-24.1826,3.0864,32.027
10.936000,19.5672,-25.0893,3.3161,31.990
10.943000,18.4191,-26.2336,3.1442,32.208
10.944000,17.2698,-27.5297,2.6066,32.603
10.950000,15.9484,-28.7574,1.7970,32.933
10.954000,14.5095,-29.7813,0.7425,33.136
10.960000,13.1004,-30.6184,-0.3451,33.305
10.964000,11.7725,-31.3503,-1.3482,33.515
10.970000,10.4951,-31.9099,-2.1785,33.662
10.974000,9.4810,-32.4267,-3.0114,33.918
10.980000,8.7319,-32.8437,-3.8437,34.201
10.985000,7.9545,-33.0565,-4.5720,34.306
10.990000,7.3651,-33.1095,-5.0191,34.288
10.995000,7.3491,-33.4119,-5.4445,34.641
11.000000,7.3945,-33.6699,-5.6506,34.932
11.004000,7.3775,-33.6239,-5.7385,34.899
11.010000,7.4797,-33.4502,-5.7512,34.755
11.016000,7.7848,-33.2196,-5.6192,34.579
11.021000,8.4099,-33.0183,-5.3824,34.495
11.025000,9.1880,-32.7893,-5.1404,34.438
11.030000,10.0553,-32.5571,-4.8367,34.416
11.034000,11.0271,-32.5160,-4.5994,34.642
11.040000,11.9054,-32.5109,-4.4060,34.901
11.045000,12.6642,-32.3241,-4.1784,34.967
11.050000,13.4210,-32.0258,-4.1235,34.968
11.057000,14.3085,-31.8083,-4.1630,35.126
11.064000,15.1204,-31.5867,-4.2068,35.271
11.065000,15.8846,-31.4264,-4.2216,35.465
11.078000,16.5213,-31.3639,-4.4420,35.726
11.079000,16.9407,-31.3327,-4.7582,35.936
11.080000,17.0696,-31.1994,-4.9624,35.908
11.085000,17.1695,-31.1203,-5.1053,35.907
11.090000,17.5453,-31.0915,-4.9690,36.044
11.095000,18.1353,-30.8096,-4.5889,36.044
11.100000,18.9673,-30.4529,-4.2320,36.125
11.105000,19.8740,-30.1943,-3.9997,36.369
11.111000,20.8249,-30.0413,-3.7620,36.747
11.115000,21.7520,-29.8911,-3.3960,37.124
11.122000,22.5891,-29.7747,-3.0902,37.501
11.125000,23.3246,-29.8090,-2.9250,37.963
11.131000,23.8179,-29.9767,-2.8036,38.390
11.136000,23.9379,-30.2940,-2.6081,38.698
11.140000,23.6270,-30.5903,-2.1988,38.715
11.146000,22.8792,-30.8609,-1.6915,38.454
11.151000,21.9038,-31.1061,-0.9456,38.056
11.158000,20.5050,-31.0276,-0.0908,37.191
11.167000,19.0204,-30.9000,0.8410,36.295
11.168000,17.5458,-30.7780,1.7687,35.472
11.180000,16.1608,-30.5081,2.5390,34.617
11.181000,14.9883,-30.2197,3.0001,33.866
11.182000,14.0826,-30.1631,3.0677,33.430
11.186000,13.1635,-30.2271,2.9880,33.104
11.190000,12.2047,-30.2168,2.8463,32.713
11.196000,11.3502,-30.2625,2.5505,32.421
11.201000,10.4765,-30.5844,2.0420,32.393
11.212000,9.3288,-31.0283,1.5720,32.438
11.214000,7.8462,-31.7397,1.1762,32.716
11.217000,5.9938,-32.7320,0.8336,33.287
11.222000,3.5998,-33.9333,0.6054,34.129
11.225000,0.3461,-35.1367,0.5840,35.143
11.232000,-3.6091,-36.3740,0.9108,36.564
11.236000,-8.0431,-37.6323,0.9373,38.494
11.241000,-12.3862,-39.1981,0.9342,41.119
11.246000,-16.2571,-40.9038,1.4482,44.040
11.250000,-20.2718,-42.2368,2.6228,46.923
11.259000,-24.8637,-43.3083,4.7083,50.160
11.261000,-29.5279,-44.4595,7.9485,53.960
11.266000,-33.9968,-45.1155,12.5390,57.866
11.281000,-37.6855,-45.2530,17.7123,61.496
11.282000,-40.1291,-45.1050,22.3518,64.377
11.283000,-41.4813,-44.5495,25.9552,66.174
11.286000,-42.2046,-43.5554,28.2759,66.917
11.291000,-42.3313,-42.8972,29.0076,66.885
11.296000,-41.8802,-42.6331,28.0978,66.038
11.301000,-40.9137,-42.5449,25.5582,64.321
11.308000,-39.1477,-42.8631,21.7321,61.984
11.311000,-36.6478,-43.2965,17.0149,59.221
11.315000,-33.8960,-43.5707,12.0726,56.507
11.321000,-30.5248,-44.0676,7.3998,54.115
11.326000,-26.7975,-44.7109,3.0531,52.216
11.331000,-22.7384,-45.2413,-0.9571,50.643
11.336000,-18.3700,-45.7760,-4.5711,49.536
11.342000,-13.8456,-46.3302,-7.8507,48.988
11.346000,-9.2911,-46.8349,-10.6709,48.925
11.351000,-4.9672,-47.2334,-12.9462,49.227
11.356000,-0.9584,-47.6965,-14.5921,49.888
11.361000,2.6474,-48.1492,-15.3305,50.600
11.367000,5.9666,-48.7349,-15.4151,51.462
11.372000,9.1230,-49.5114,-15.0030,52.533
11.376000,12.1191,-50.3822,-14.4070,53.785
11.382000,13.1626,-50.5343,-13.3879,53.909
11.386000,15.6373,-52.6614,-12.6391,56.369
11.397000,17.2015,-53.6788,-10.5854,57.353
11.398000,19.1878,-54.7498,-8.0967,58.577
11.401000,21.7941,-56.1835,-5.7798,60.539
11.410000,24.1594,-57.6035,-4.0723,62.597
11.411000,25.8337,-58.7365,-2.8177,64.228
11.417000,26.8905,-59.8112,-1.9083,65.606
11.422000,27.6641,-60.8731,-1.4022,66.879
11.426000,28.3660,-61.8705,-1.3732,68.077
11.432000,29.2479,-62.7620,-1.8314,69.267
11.437000,30.1408,-63.2683,-2.4252,70.123
11.442000,31.3815,-63.3867,-3.1030,70.798
11.448000,33.3246,-63.2860,-4.2100,71.648
11.452000,35.4202,-62.9232,-5.7461,72.436
11.457000,36.7692,-62.0678,-7.3385,72.514
11.461000,36.9761,-60.6866,-8.6180,71.585
11.466000,36.6849,-59.7794,-9.0594,70.721
11.472000,35.8784,-59.3277,-8.6571,69.871
11.477000,34.0559,-58.6229,-7.2985,68.189
11.482000,31.6880,-57.8901,-5.6352,66.236
11.486000,29.8576,-57.4972,-4.0105,64.911
11.492000,28.2574,-56.7263,-2.8988,63.441
11.497000,26.8313,-55.6650,-2.0598,61.828
11.503000,26.0602,-54.6194,-1.1904,60.530
11.507000,25.5226,-53.3057,0.0215,59.101
11.512000,24.9848,-51.6366,1.7023,57.389
11.517000,24.5160,-49.8169,3.7211,55.647
11.522000,24.0574,-47.8071,5.8828,53.841
11.527000,23.5302,-45.4479,8.0950,51.814
11.532000,22.9804,-42.9503,9.9724,49.722
11.538000,22.6192,-40.4814,11.3726,47.746
11.542000,22.5450,-38.0868,12.3617,45.953
11.547000,22.6481,-35.7562,12.9324,44.257
11.553000,22.8531,-33.5144,12.8133,42.540
11.557000,23.0648,-31.4428,12.0834,40.825
11.562000,23.0574,-29.5594,10.9411,39.053
11.567000,22.5084,-27.7368,9.7976,37.040
11.575000,21.5849,-25.8870,9.0714,34.905
11.577000,20.4860,-24.0149,8.7598,32.759
11.583000,19.6215,-22.2066,8.7748,30.905
11.589000,19.1357,-20.4099,9.1135,29.424
11.592000,19.0258,-18.5138,9.6883,28.260
11.597000,19.2092,-16.5518,10.4951,27.443
11.603000,19.5110,-14.4487,11.2421,26.755
11.611000,19.5806,-12.3023,12.1782,26.135
11.612000,19.7580,-10.3572,12.9618,25.800
11.622000,19.9916,-8.5134,13.6966,25.685
11.623000,20.1290,-7.0399,14.1367,25.585
11.632000,19.9612,-5.8529,14.3577,25.275
11.633000,19.4192,-4.8325,14.5442,24.738
11.637000,18.5608,-4.0015,14.5934,23.947
11.642000,17.7965,-3.1406,14.6574,23.268
11.648000,17.1312,-2.2212,14.6561,22.654
11.653000,17.1647,-1.4838,14.1776,22.312
11.657000,17.9144,-1.0658,13.4104,22.403
11.662000,19.4239,-0.8779,12.5710,23.154
11.667000,21.1221,-0.4717,11.8370,24.217
11.673000,23.3849,0.4221,11.2423,25.950
11.677000,26.8696,1.7514,10.8015,29.012
11.683000,31.6479,3.2168,10.5227,33.506
11.688000,38.2120,4.5266,10.1733,39.801
11.693000,46.4199,5.5135,9.4827,47.698
11.697000,55.5869,6.1976,8.3397,56.550
11.706000,64.3016,6.5786,7.1196,65.028
11.711000,71.6118,6.4863,6.5671,72.204
11.724000,72.9357,5.5502,7.4511,73.525
11.725000,72.8635,3.7276,10.6403,73.731
11.725000,72.7293,1.7108,16.1355,74.517
11.728000,72.5377,-1.1380,23.0134,76.109
11.732000,72.2972,-6.0944,28.7976,78.060
11.738000,67.1678,-9.8960,32.3603,75.211
11.764000,59.4809,-12.3178,34.0375,69.629
11.766000,52.6969,-14.7234,33.5661,64.191
11.767000,47.3934,-17.3444,31.1404,59.302
11.768000,43.0885,-19.4861,26.8142,54.363
11.769000,39.8413,-21.0036,21.2124,49.784
11.770000,37.6179,-22.2633,14.9942,46.212
11.773000,36.0503,-23.2872,8.5591,43.763
11.778000,34.6921,-23.7919,2.5384,42.143
11.783000,33.3855,-23.7722,-2.3929,41.054
11.788000,32.3060,-23.4373,-6.2309,40.396
11.793000,31.3298,-22.8595,-8.9815,39.809
11.799000,30.5201,-22.1995,-10.5091,39.176
11.803000,30.1453,-21.7629,-11.0743,38.794
11.809000,29.9131,-21.6478,-10.9257,38.507
11.814000,29.4102,-21.6323,-10.1857,37.903
11.818000,28.5923,-21.5897,-8.8747,36.911
11.824000,27.6214,-21.6374,-7.1779,35.814
11.828000,26.6664,-21.8899,-5.3135,34.907
11.834000,25.6901,-22.3121,-3.4053,34.197
11.839000,24.6293,-22.9290,-1.6668,33.691
11.845000,23.5475,-23.6569,-0.2161,33.379
11.856000,22.3311,-24.3783,0.8664,33.072
11.857000,20.9911,-25.1643,1.6215,32.810
11.864000,19.5334,-25.9945,2.0339,32.579
11.865000,18.1244,-26.8287,2.1239,32.447
11.869000,16.9134,-27.6939,1.9210,32.507
11.873000,15.6257,-28.5298,1.4042,32.559
11.878000,14.2120,-29.2642,0.7999,32.542
11.883000,12.6708,-29.8433,0.1583,32.422
11.889000,11.1243,-30.2897,-0.5126,32.272
11.894000,9.6923,-30.6855,-1.0835,32.198
11.898000,8.4048,-30.9048,-1.5541,32.065
11.903000,7.3059,-30.9365,-1.9580,31.848
11.909000,6.6209,-30.9905,-2.4535,31.785
11.914000,6.1850,-31.0740,-2.9452,31.820
11.918000,5.9579,-31.1996,-3.5659,31.963
11.923000,5.9545,-31.1916,-4.1784,32.029
11.928000,5.9863,-30.9875,-4.5704,31.890
11.934000,6.2811,-30.8409,-4.8086,31.839
11.945000,6.7029,-30.8161,-4.9881,31.929
11.946000,7.2165,-30.7221,-5.1027,31.968
11.950000,7.7939,-30.6501,-5.3170,32.069
11.955000,8.5343,-30.6867,-5.5227,32.327
11.962000,9.4962,-30.7177,-5.6587,32.646
11.974000,10.6185,-30.7631,-5.6876,33.037
11.975000,11.8169,-30.7495,-5.5907,33.413
11.976000,13.0048,-30.7782,-5.3614,33.840
11.987000,14.1460,-30.8546,-4.9231,34.298
11.988000,15.1779,-30.8929,-4.4358,34.705
11.990000,16.0589,-30.9028,-4.0255,35.058
11.995000,16.9056,-30.9968,-3.6291,35.493
12.000000,17.7198,-31.1964,-3.2881,36.028
12.005000,18.4795,-31.3918,-2.7956,36.534
12.010000,19.2566,-31.4801,-2.1158,36.963
12.015000,20.2091,-31.5023,-1.2583,37.448
12.021000,21.1812,-31.4871,-0.5122,37.952
12.026000,22.0055,-31.4919,-0.0180,38.418
12.029000,22.6024,-31.5261,0.0823,38.791
12.034000,23.0094,-31.5824,-0.1028,39.075
12.040000,23.2929,-31.6703,-0.4906,39.317
12.045000,23.5360,-31.7873,-0.8917,39.562
12.049000,23.5197,-31.7158,-1.0952,39.500
12.055000,23.8107,-31.8867,-1.2774,39.816
12.058000,23.9873,-31.7373,-1.0731,39.797
12.064000,23.9703,-31.5264,-0.6934,39.610
12.070000,23.7473,-31.3902,-0.3272,39.362
12.073000,23.2289,-31.3002,-0.0312,38.978
12.079000,22.4761,-31.1824,0.2044,38.439
12.094000,21.5998,-31.1499,0.2954,37.907
12.095000,20.6249,-31.1387,0.2987,37.351
12.095000,19.5569,-31.1762,0.2494,36.803
12.100000,18.4256,-31.2586,0.1681,36.285
12.104000,17.2060,-31.2934,0.2521,35.713
12.111000,15.8369,-31.4307,0.3969,35.197
12.114000,14.3408,-31.6480,0.6652,34.752
12.119000,12.7855,-31.7438,1.1021,34.240
12.125000,11.3282,-31.9282,1.3259,33.904
12.129000,9.7052,-32.3839,1.3112,33.832
12.135000,7.8116,-32.9248,1.1185,33.857
12.139000,5.5733,-33.5755,0.7292,34.043
12.145000,3.4671,-34.6213,-0.0041,34.794
12.150000,0.5765,-35.7151,-0.7572,35.728
12.155000,-3.0004,-36.7729,-1.2087,36.915
12.159000,-6.6942,-37.9199,-1.6371,38.541
12.164000,-9.8343,-39.5312,-1.8551,40.778
12.171000,-12.6104,-41.3385,-1.3615,43.241
12.175000,-15.4455,-42.9167,0.2514,45.612
12.180000,-18.2978,-44.6034,2.6470,48.283
12.184000,-21.2280,-46.7860,5.3578,51.655
12.189000,-24.7853,-48.8894,9.0266,55.551
12.196000,-29.1416,-50.3138,14.6584,59.963
12.207000,-33.6702,-51.0385,21.9457,64.963
12.208000,-37.9816,-50.8304,29.6230,70.028
12.218000,-41.6901,-49.9238,35.4993,74.099
12.219000,-44.3609,-48.8634,39.0825,76.700
12.219000,-45.6016,-48.0814,40.0245,77.416
12.225000,-45.8246,-47.6162,38.3772,76.420
12.230000,-44.8224,-47.4341,34.6790,73.903
12.235000,-42.7994,-47.5630,29.6793,70.533
12.239000,-40.2487,-47.8172,24.0800,66.980
12.245000,-37.1748,-48.0349,18.4496,63.480
12.250000,-33.5790,-48.4994,13.1162,60.430
12.255000,-29.5673,-49.1861,8.2150,57.974
12.260000,-25.3791,-49.8618,3.6076,56.065
12.265000,-20.7262,-50.7737,-0.5155,54.843
12.271000,-15.7138,-51.7750,-4.1769,54.268
12.275000,-10.4827,-52.9261,-7.4631,54.468
12.280000,-5.2438,-54.0833,-10.1288,55.273
12.285000,-0.0237,-55.1868,-12.4072,56.564
12.289000,5.0006,-56.1289,-14.3346,58.146
12.295000,9.4469,-56.8935,-15.8809,59.819
12.300000,13.6761,-57.8997,-17.1033,61.903
12.305000,15.5815,-57.8807,-17.2763,62.381
12.310000,18.5452,-59.9511,-17.7785,65.224
12.315000,20.1155,-61.0321,-16.4459,66.333
12.321000,21.8095,-62.2744,-14.2504,67.504
12.325000,24.4628,-64.1774,-11.7595,69.681
12.330000,27.1960,-65.9613,-9.5884,71.989
12.335000,29.8526,-67.3277,-7.4918,74.029
12.340000,32.0452,-68.4167,-5.5415,75.752
12.349000,33.5970,-69.3589,-3.4380,77.144
12.350000,34.6583,-69.9353,-1.3071,78.063
12.356000,35.3820,-70.2203,0.6887,78.634
12.371000,36.2261,-70.2875,2.4150,79.111
12.372000,37.3998,-69.8696,4.0156,79.351
12.373000,38.7667,-68.7495,5.2738,79.102
12.375000,40.0950,-66.9447,6.1597,78.276
12.381000,41.2047,-64.5433,6.5635,76.855
12.385000,41.2010,-61.8054,6.2742,74.544
12.390000,39.8236,-58.9194,5.5088,71.329
12.395000,37.5135,-56.1169,4.6393,67.660
12.400000,34.6763,-53.6800,3.9011,64.025
12.406000,31.5707,-51.4581,3.5855,60.477
12.411000,28.4593,-49.2786,3.6692,57.024
12.415000,25.6341,-47.3248,3.7056,53.949
12.421000,23.2520,-45.5688,3.5511,51.281
12.426000,21.3177,-43.9013,3.1423,48.904
12.430000,20.1170,-42.1794,2.7626,46.813
12.436000,19.3992,-40.4899,2.3003,44.956
12.441000,18.9485,-38.9644,1.4656,43.352
12.449000,18.5834,-37.5953,0.2938,41.938
12.457000,18.4486,-36.3678,-1.1500,40.796
12.458000,18.5710,-35.1812,-2.3191,39.849
12.469000,19.0943,-34.0553,-3.1544,39.170
12.470000,20.1419,-33.1663,-3.8872,38.998
12.471000,21.4755,-32.5131,-4.9560,39.279
12.477000,22.7975,-31.9045,-6.2850,39.713
12.481000,23.9635,-31.0446,-7.6305,39.953
12.485000,24.9846,-29.8935,-8.4298,39.861
12.492000,26.1967,-28.6989,-8.5021,39.777
12.495000,27.1889,-27.4887,-7.7508,39.433
12.501000,27.7118,-26.1084,-6.2060,38.576
12.506000,28.1312,-24.5857,-4.0960,37.585
12.511000,28.5829,-22.9816,-1.6314,36.712
12.516000,28.8594,-21.2928,1.0488,35.880
12.522000,28.9468,-19.7220,3.7363,35.225
12.525000,28.5932,-18.3812,6.5699,34.621
12.531000,27.5041,-16.8933,9.9514,33.777
12.537000,25.5699,-15.2509,13.7468,32.793
12.540000,23.1561,-13.6363,17.8235,32.246
12.549000,20.6962,-12.0769,21.8023,32.396
12.551000,18.2577,-10.3538,25.0719,32.698
12.556000,15.6992,-8.6780,27.6406,32.951
12.569000,13.8178,-7.0570,29.0265,32.913
12.569000,12.5601,-5.2249,28.9786,32.013
12.571000,11.7791,-3.1821,27.5991,30.176
12.576000,12.2991,-1.4852,25.0610,27.956
12.581000,14.2242,-0.3614,21.7272,25.972
12.586000,17.2896,0.1773,17.7188,24.757
12.592000,21.1929,0.4185,13.8854,25.340
12.595000,26.3075,0.7360,10.5035,28.336
12.602000,32.5411,1.4306,7.4318,33.410
12.607000,39.9143,2.2483,4.6209,40.244
12.611000,48.4733,3.1128,2.1448,48.620
12.616000,58.1174,3.6850,0.3968,58.235
12.621000,67.8094,3.8399,-0.3813,67.919
12.626000,72.8086,3.4837,0.3011,72.892
12.631000,72.8091,2.7295,3.1358,72.928
12.637000,72.7587,1.6576,7.9634,73.212
12.643000,72.6542,-0.0245,14.4201,74.071
12.647000,72.4976,-2.1053,21.8617,75.751
12.652000,72.2952,-4.1880,28.6865,77.891
12.656000,70.3736,-6.2222,33.9050,78.363
12.663000,63.1966,-8.4019,37.6580,74.044
12.667000,55.9452,-10.3446,39.3517,69.177
12.672000,49.3198,-12.1141,38.8056,63.915
12.678000,43.8475,-13.9468,36.1760,58.531
12.682000,39.7114,-15.8275,31.6159,53.170
12.687000,36.6158,-17.5129,25.7515,48.068
12.691000,34.5723,-18.9257,19.5059,43.976
12.699000,33.7446,-20.1254,13.2713,41.471
12.702000,33.5679,-20.9300,7.5602,40.274
12.707000,33.6099,-21.4608,2.5432,39.958
12.721000,33.3914,-21.7430,-1.6630,39.881
12.723000,32.8028,-21.8410,-5.0050,39.725
12.723000,31.8695,-21.8429,-7.1403,39.291
12.728000,30.5122,-21.7710,-8.1323,38.355
12.732000,28.8816,-21.6809,-7.9927,36.988
12.737000,27.3365,-21.6902,-6.9205,35.576
12.742000,26.0744,-21.8456,-5.2743,34.423
12.746000,25.0360,-22.1616,-3.5280,33.621
12.754000,24.1407,-22.6932,-1.9889,33.192
12.757000,23.2908,-23.3861,-0.6364,33.012
12.763000,22.2334,-24.0796,0.4071,32.777
12.767000,20.9552,-24.6894,1.2781,32.409
12.772000,19.7755,-25.1957,2.0665,32.096
12.776000,18.8315,-25.5861,3.0514,31.915
12.782000,18.1738,-26.1067,3.8498,32.042
12.787000,17.9847,-26.8956,4.1747,32.623
12.792000,17.6447,-27.4595,4.3349,32.926
12.797000,17.1723,-28.0882,4.1330,33.180
12.802000,16.6554,-28.9747,3.5576,33.609
12.808000,16.0433,-29.9260,2.7768,34.068
12.812000,15.4548,-30.9519,2.0093,34.654
12.817000,14.8741,-32.0733,1.3305,35.380
12.823000,14.2470,-33.1795,0.7351,36.116
12.828000,13.4422,-34.1014,0.1641,36.655
12.834000,12.8983,-35.0390,-0.5840,37.342
12.837000,12.4913,-35.9127,-1.4075,38.049
12.842000,12.0348,-36.7671,-2.2651,38.753
12.854000,11.5450,-37.4951,-2.8711,39.337
12.855000,11.1115,-38.2410,-3.3998,39.967
12.858000,10.5913,-38.6944,-3.8500,40.302
12.863000,9.8791,-38.7204,-4.0998,40.171
12.867000,9.2064,-38.5649,-4.2837,39.879
12.873000,8.6843,-38.3768,-4.3736,39.589
12.878000,8.3562,-38.0660,-4.3882,39.219
12.882000,8.4731,-37.5959,-4.4896,38.800
